kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
cross_entropy,CE_001,0,0,11.296000331640244,11,0.0
cross_entropy,CE_001,0,1,11.296000331640244,15,0.0
cross_entropy,CE_001,0,2,11.296000331640244,15,0.0
cross_entropy,CE_001,1,0,11.296000331640244,11,0.0
cross_entropy,CE_001,1,1,11.264000087976456,15,0.28328826774335997
cross_entropy,CE_001,1,2,11.296000331640244,15,0.0
cross_entropy,CE_001,2,0,11.264000087976456,11,0.0
cross_entropy,CE_001,2,1,11.264000087976456,15,0.0
cross_entropy,CE_001,2,2,11.296000331640244,15,-0.28409307008036955
cross_entropy,CE_002,0,0,13.344000093638897,11,0.0
cross_entropy,CE_002,0,1,13.311999849975109,15,0.2398099778119936
cross_entropy,CE_002,0,2,13.344000093638897,15,0.0
cross_entropy,CE_002,1,0,13.344000093638897,11,0.0
cross_entropy,CE_002,1,1,13.344000093638897,15,0.0
cross_entropy,CE_002,1,2,13.344000093638897,15,0.0
cross_entropy,CE_002,2,0,13.376000337302685,11,0.0
cross_entropy,CE_002,2,1,13.376000337302685,15,0.0
cross_entropy,CE_002,2,2,13.344000093638897,15,0.23923626537707457
cross_entropy,CE_003,0,0,11.296000331640244,11,0.0
cross_entropy,CE_003,0,1,11.296000331640244,15,0.0
cross_entropy,CE_003,0,2,11.296000331640244,15,0.0
cross_entropy,CE_003,1,0,11.296000331640244,11,0.0
cross_entropy,CE_003,1,1,13.279999606311321,15,-17.563732440002415
cross_entropy,CE_003,1,2,13.279999606311321,15,-17.563732440002415
cross_entropy,CE_003,2,0,11.327999643981457,11,0.0
cross_entropy,CE_003,2,1,13.279999606311321,15,-17.23163862709828
cross_entropy,CE_003,2,2,11.296000331640244,15,0.28247981414983886
cross_entropy,CE_003,2,3,11.327999643981457,15,0.0
cross_entropy,CE_004,0,0,17.44000054895878,11,0.0
cross_entropy,CE_004,0,1,17.472000792622566,15,-0.18348762991121784
cross_entropy,CE_004,0,2,15.424000099301338,15,11.559635241971375
cross_entropy,CE_004,0,3,17.44000054895878,15,0.0
cross_entropy,CE_004,1,0,17.44000054895878,11,0.0
cross_entropy,CE_004,2,0,17.44000054895878,11,0.0
cross_entropy,CE_004,2,1,17.44000054895878,15,0.0
cross_entropy,CE_004,2,2,17.472000792622566,15,-0.18348762991121784
cross_entropy,CE_005,0,0,130.11200726032257,11,0.0
cross_entropy,CE_005,0,1,121.88799679279327,15,6.320716005153196
cross_entropy,CE_005,0,2,117.79200285673141,15,9.468768227471747
cross_entropy,CE_005,0,3,115.80800265073776,15,10.99360843843256
cross_entropy,CE_005,1,0,134.17600095272064,11,0.0
cross_entropy,CE_005,1,1,121.88799679279327,15,9.158123712643121
cross_entropy,CE_005,1,2,117.72800236940384,15,12.258524972071983
cross_entropy,CE_005,1,3,117.63200163841248,15,12.330073334155895
cross_entropy,CE_005,2,0,131.8719983100891,11,0.0
cross_entropy,CE_005,2,1,121.91999703645706,15,7.546713025634536
cross_entropy,CE_005,2,2,117.79200285673141,15,10.6770168297969
cross_entropy,CE_005,2,3,116.72000214457512,15,11.489926868238532
cross_entropy,CE_006,0,0,37.9519984126091,11,0.0
cross_entropy,CE_006,0,1,37.91999816894531,15,0.08431767759864825
cross_entropy,CE_006,0,2,37.91999816894531,15,0.08431767759864825
cross_entropy,CE_006,1,0,37.9519984126091,11,0.0
cross_entropy,CE_006,1,1,37.91999816894531,15,0.08431767759864825
cross_entropy,CE_006,1,2,37.91999816894531,15,0.08431767759864825
cross_entropy,CE_006,2,0,37.91999816894531,11,0.0
cross_entropy,CE_006,2,1,37.91999816894531,15,0.0
cross_entropy,CE_006,2,2,37.91999816894531,15,0.0
cross_entropy,CE_007,0,0,408.57601165771484,11,0.0
cross_entropy,CE_007,0,1,386.1120045185089,15,5.498121891214991
cross_entropy,CE_007,0,2,382.01600313186646,15,6.500628467659299
cross_entropy,CE_007,0,3,381.8559944629669,15,6.539790989279287
cross_entropy,CE_007,1,0,408.70401263237,11,0.0
cross_entropy,CE_007,1,1,386.1120045185089,15,5.527718695089651
cross_entropy,CE_007,1,2,386.0799968242645,15,5.535550204753143
cross_entropy,CE_007,1,3,386.0799968242645,15,5.535550204753143
cross_entropy,CE_007,2,0,405.56800365448,11,0.0
cross_entropy,CE_007,2,1,386.1120045185089,15,4.797222404296575
cross_entropy,CE_007,2,2,382.01600313186646,15,5.807164349848081
cross_entropy,CE_007,2,3,382.01600313186646,15,5.807164349848081
cross_entropy,CE_101,0,0,19.45599913597107,11,0.0
cross_entropy,CE_101,0,1,19.487999379634857,15,-0.16447494389853484
cross_entropy,CE_101,0,2,19.45599913597107,15,0.0
cross_entropy,CE_101,1,0,17.44000054895878,11,0.0
cross_entropy,CE_101,1,1,17.44000054895878,15,0.0
cross_entropy,CE_101,1,2,19.45599913597107,15,-11.559624561666956
cross_entropy,CE_101,2,0,19.487999379634857,11,0.0
cross_entropy,CE_101,2,1,19.45599913597107,15,0.16420486803395734
cross_entropy,CE_101,2,2,19.45599913597107,15,0.16420486803395734
cross_entropy,CE_102,0,0,31.775999814271927,11,0.0
cross_entropy,CE_102,1,0,31.775999814271927,11,0.0
cross_entropy,CE_102,1,1,31.775999814271927,15,0.0
cross_entropy,CE_102,1,2,31.775999814271927,15,0.0
cross_entropy,CE_102,2,0,37.9519984126091,11,0.0
cross_entropy,CE_102,2,1,37.91999816894531,15,0.08431767759864825
cross_entropy,CE_102,2,2,37.91999816894531,15,0.08431767759864825
cross_entropy,CE_103,0,0,78.91199737787247,11,0.0
cross_entropy,CE_103,0,1,78.87999713420868,15,0.040551810532121896
cross_entropy,CE_103,0,2,78.91199737787247,15,0.0
cross_entropy,CE_103,1,0,103.45599800348282,11,0.0
cross_entropy,CE_103,1,1,101.40799731016159,15,1.9795862326438363
cross_entropy,CE_103,1,2,101.34399682283401,15,2.0414487525196012
cross_entropy,CE_103,1,3,100.28800368309021,15,3.0621659270890786
cross_entropy,CE_103,2,0,103.45599800348282,11,0.0
cross_entropy,CE_103,2,1,101.40799731016159,15,1.9795862326438363
cross_entropy,CE_103,2,2,101.50399804115295,15,1.8867924528301887
cross_entropy,CE_103,2,3,101.43999755382538,15,1.9486549727059537
cross_entropy,CE_104,0,0,23.584000766277313,11,0.0
cross_entropy,CE_104,1,0,23.615999147295952,11,0.0
cross_entropy,CE_104,1,1,21.568000316619873,15,8.672082082585
cross_entropy,CE_104,1,2,21.536000072956085,15,8.807584474265312
cross_entropy,CE_104,1,3,21.536000072956085,15,8.807584474265312
cross_entropy,CE_104,2,0,23.584000766277313,11,0.0
cross_entropy,CE_104,2,1,21.60000056028366,15,8.412483639461918
cross_entropy,CE_104,2,2,21.536000072956085,15,8.683856117617065
cross_entropy,CE_104,2,3,21.536000072956085,15,8.683856117617065
cross_entropy,CE_105,0,0,83.00799876451492,11,0.0
cross_entropy,CE_105,0,1,82.97599852085114,15,0.03855079527283776
cross_entropy,CE_105,0,2,82.97599852085114,15,0.03855079527283776
cross_entropy,CE_105,1,0,105.50399869680405,11,0.0
cross_entropy,CE_105,1,1,76.73600316047668,15,27.267208723529464
cross_entropy,CE_105,1,2,76.7040029168129,15,27.297539558435304
cross_entropy,CE_105,1,3,74.87999647855759,15,29.026390086174175
cross_entropy,CE_105,2,0,83.00799876451492,11,0.0
cross_entropy,CE_105,2,1,82.94399827718735,15,0.07710159054567552
cross_entropy,CE_105,2,2,80.9599980711937,15,2.4672329459853546
cross_entropy,CE_105,2,3,80.92799782752991,15,2.505783741258192
