kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
softmax,SM_001,0,0,7.199999876320362,11,0.0
softmax,SM_001,0,1,7.168000098317862,15,0.44444136878033347
softmax,SM_001,0,2,7.168000098317862,15,0.44444136878033347
softmax,SM_001,1,0,7.199999876320362,11,0.0
softmax,SM_001,2,0,7.199999876320362,11,0.0
softmax,SM_001,2,1,7.199999876320362,15,0.0
softmax,SM_001,2,2,7.199999876320362,15,0.0
softmax,SM_002,0,0,11.264000087976456,11,0.0
softmax,SM_002,1,0,11.264000087976456,11,0.0
softmax,SM_002,2,0,11.264000087976456,11,0.0
softmax,SM_003,0,0,13.344000093638897,11,0.0
softmax,SM_003,0,1,13.311999849975109,15,0.2398099778119936
softmax,SM_003,0,2,11.296000331640244,15,15.347719931259126
softmax,SM_003,0,3,11.296000331640244,15,15.347719931259126
softmax,SM_003,1,0,13.311999849975109,11,0.0
softmax,SM_003,1,1,13.311999849975109,15,0.0
softmax,SM_003,1,2,13.311999849975109,15,0.0
softmax,SM_003,2,0,13.344000093638897,11,0.0
softmax,SM_003,2,1,13.311999849975109,15,0.2398099778119936
softmax,SM_004,0,0,17.44000054895878,11,0.0
softmax,SM_004,0,1,15.39199985563755,15,11.743122871882592
softmax,SM_004,0,2,15.359999611973763,15,11.92661050179381
softmax,SM_004,0,3,15.359999611973763,15,11.92661050179381
softmax,SM_004,1,0,17.44000054895878,11,0.0
softmax,SM_004,1,1,15.359999611973763,15,11.92661050179381
softmax,SM_004,1,2,15.39199985563755,15,11.743122871882592
softmax,SM_004,1,3,15.359999611973763,15,11.92661050179381
softmax,SM_004,2,0,17.44000054895878,11,0.0
softmax,SM_004,2,1,17.40800030529499,15,0.18348762991121784
softmax,SM_004,2,2,15.359999611973763,15,11.92661050179381
softmax,SM_004,2,3,15.39199985563755,15,11.743122871882592
softmax,SM_005,0,0,25.599999353289604,11,0.0
softmax,SM_005,0,1,23.584000766277313,15,7.87499467945586
softmax,SM_005,0,2,23.552000522613525,15,7.9999956344253205
softmax,SM_005,0,3,23.552000522613525,15,7.9999956344253205
softmax,SM_005,1,0,46.14400118589401,11,0.0
softmax,SM_005,1,1,23.584000766277313,15,48.89042961127779
softmax,SM_005,1,2,23.552000522613525,15,48.959778265146944
softmax,SM_005,2,0,25.599999353289604,11,0.0
softmax,SM_005,2,1,25.599999353289604,15,0.0
softmax,SM_005,2,2,25.599999353289604,15,0.0
softmax,SM_006,0,0,48.128001391887665,11,0.0
softmax,SM_006,1,0,48.16000163555145,11,0.0
softmax,SM_006,1,1,48.16000163555145,15,0.0
softmax,SM_006,1,2,33.824000507593155,15,29.767443191645448
softmax,SM_006,1,3,33.79200026392937,15,29.833888878059554
softmax,SM_006,2,0,48.128001391887665,11,0.0
softmax,SM_006,2,1,48.128001391887665,15,0.0
softmax,SM_006,2,2,48.128001391887665,15,0.0
softmax,SM_007,0,0,68.64000111818314,11,0.0
softmax,SM_007,0,1,68.60800087451935,15,0.046620400848610695
softmax,SM_007,0,2,68.60800087451935,15,0.046620400848610695
softmax,SM_007,1,0,46.08000069856644,11,0.0
softmax,SM_007,1,1,44.064000248909,15,4.3750009094946885
softmax,SM_007,1,2,44.064000248909,15,4.3750009094946885
softmax,SM_007,1,3,44.03200000524521,15,4.444445881670618
softmax,SM_007,2,0,46.08000069856644,11,0.0
softmax,SM_007,2,1,42.01599955558777,15,8.819446791165305
softmax,SM_007,2,2,41.919998824596405,15,9.027781707693096
softmax,SM_007,2,3,39.96799886226654,15,13.263892672835926
softmax,SM_008,0,0,85.02399921417236,11,0.0
softmax,SM_008,0,1,84.99199897050858,15,0.03763671899645698
softmax,SM_008,0,2,83.00799876451492,15,2.371095770947222
softmax,SM_008,0,3,82.97599852085114,15,2.408732489943679
softmax,SM_008,1,0,85.02399921417236,11,0.0
softmax,SM_008,2,0,85.02399921417236,11,0.0
softmax,SM_008,2,1,84.927998483181,15,0.11291015698937094
softmax,SM_008,2,2,83.00799876451492,15,2.371095770947222
softmax,SM_008,2,3,82.97599852085114,15,2.408732489943679
softmax,SM_101,0,0,9.216000325977802,11,0.0
softmax,SM_101,0,1,9.216000325977802,15,0.0
softmax,SM_101,0,2,9.216000325977802,15,0.0
softmax,SM_101,1,0,9.184000082314014,11,0.0
softmax,SM_101,2,0,9.216000325977802,11,0.0
softmax,SM_101,2,1,9.216000325977802,15,0.0
softmax,SM_101,2,2,9.216000325977802,15,0.0
softmax,SM_102,0,0,15.200000256299973,11,0.0
softmax,SM_102,0,1,13.344000093638897,15,12.21052718003617
softmax,SM_102,0,2,13.311999849975109,15,12.421055095326992
softmax,SM_102,0,3,13.311999849975109,15,12.421055095326992
softmax,SM_102,1,0,13.439999893307686,11,0.0
softmax,SM_102,1,1,13.311999849975109,15,0.9523812823563569
softmax,SM_102,1,2,13.344000093638897,15,0.7142842293963935
softmax,SM_102,1,3,11.296000331640244,15,15.952377817614607
softmax,SM_102,2,0,13.376000337302685,11,0.0
softmax,SM_102,2,1,13.344000093638897,15,0.23923626537707457
softmax,SM_102,2,2,13.311999849975109,15,0.47847253075414914
softmax,SM_201,0,0,9.216000325977802,11,0.0
softmax,SM_201,0,1,9.216000325977802,15,0.0
softmax,SM_201,0,2,9.216000325977802,15,0.0
softmax,SM_201,1,0,9.216000325977802,11,0.0
softmax,SM_201,1,1,9.216000325977802,15,0.0
softmax,SM_201,1,2,9.216000325977802,15,0.0
softmax,SM_201,2,0,9.216000325977802,11,0.0
softmax,SM_201,2,1,9.216000325977802,15,0.0
softmax,SM_201,2,2,9.216000325977802,15,0.0
softmax,SM_202,0,0,50.20799860358238,11,0.0
softmax,SM_202,0,1,48.16000163555145,15,4.079025304714702
softmax,SM_202,0,2,48.16000163555145,15,4.079025304714702
softmax,SM_202,0,3,48.16000163555145,15,4.079025304714702
softmax,SM_202,1,0,93.21600198745728,11,0.0
softmax,SM_202,1,1,93.18400174379349,15,0.03432913124518433
softmax,SM_202,1,2,93.21600198745728,15,0.0
softmax,SM_202,2,0,93.21600198745728,11,0.0
softmax,SM_202,2,1,93.21600198745728,15,0.0
softmax,SM_202,2,2,93.21600198745728,15,0.0
