kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
cross_entropy,CE_001,0,0,11.296000331640244,11,0.0
cross_entropy,CE_001,0,1,11.296000331640244,15,0.0
cross_entropy,CE_001,0,2,11.296000331640244,15,0.0
cross_entropy,CE_001,1,0,11.296000331640244,11,0.0
cross_entropy,CE_001,1,1,11.264000087976456,15,0.28328826774335997
cross_entropy,CE_001,1,2,11.264000087976456,15,0.28328826774335997
cross_entropy,CE_001,2,0,11.296000331640244,11,0.0
cross_entropy,CE_001,2,1,11.296000331640244,15,0.0
cross_entropy,CE_001,2,2,11.296000331640244,15,0.0
cross_entropy,CE_002,0,0,13.344000093638897,11,0.0
cross_entropy,CE_002,1,0,13.344000093638897,11,0.0
cross_entropy,CE_002,1,1,13.344000093638897,15,0.0
cross_entropy,CE_002,1,2,13.344000093638897,15,0.0
cross_entropy,CE_002,2,0,13.439999893307686,11,0.0
cross_entropy,CE_002,2,1,13.407999649643898,15,0.2380970529599635
cross_entropy,CE_002,2,2,13.344000093638897,15,0.7142842293963935
cross_entropy,CE_003,0,0,11.296000331640244,11,0.0
cross_entropy,CE_003,0,1,13.248000293970108,15,-17.28045241696999
cross_entropy,CE_003,0,2,13.248000293970108,15,-17.28045241696999
cross_entropy,CE_003,1,0,13.279999606311321,11,0.0
cross_entropy,CE_003,1,1,13.311999849975109,15,-0.24096569738285023
cross_entropy,CE_003,1,2,13.279999606311321,15,0.0
cross_entropy,CE_003,2,0,11.327999643981457,11,0.0
cross_entropy,CE_004,0,0,19.487999379634857,11,0.0
cross_entropy,CE_004,0,1,19.487999379634857,15,0.0
cross_entropy,CE_004,0,2,19.487999379634857,15,0.0
cross_entropy,CE_004,1,0,18.432000651955605,11,0.0
cross_entropy,CE_004,1,1,19.45599913597107,15,-5.555547134308615
cross_entropy,CE_004,1,2,19.45599913597107,15,-5.555547134308615
cross_entropy,CE_004,2,0,19.487999379634857,11,0.0
cross_entropy,CE_004,2,1,17.44000054895878,15,10.509025532996768
cross_entropy,CE_004,2,2,17.44000054895878,15,10.509025532996768
cross_entropy,CE_004,2,3,17.44000054895878,15,10.509025532996768
cross_entropy,CE_005,0,0,128.06400656700134,11,0.0
cross_entropy,CE_005,0,1,125.95200538635254,15,1.6491762496465654
cross_entropy,CE_005,0,2,115.84000289440155,15,9.545229764621146
cross_entropy,CE_005,0,3,115.74400216341019,15,9.620192850319341
cross_entropy,CE_005,1,0,130.8480054140091,11,0.0
cross_entropy,CE_005,2,0,128.03199887275696,11,0.0
cross_entropy,CE_005,2,1,119.80800330638885,15,6.423390745106948
cross_entropy,CE_005,2,2,117.63200163841248,15,8.12296716907497
cross_entropy,CE_005,2,3,115.77600240707397,15,9.572604172073778
cross_entropy,CE_006,0,0,37.91999816894531,11,0.0
cross_entropy,CE_006,0,1,37.91999816894531,15,0.0
cross_entropy,CE_006,0,2,37.91999816894531,15,0.0
cross_entropy,CE_006,1,0,37.91999816894531,11,0.0
cross_entropy,CE_006,1,1,37.91999816894531,15,0.0
cross_entropy,CE_006,1,2,37.91999816894531,15,0.0
cross_entropy,CE_006,2,0,37.91999816894531,11,0.0
cross_entropy,CE_006,2,1,37.91999816894531,15,0.0
cross_entropy,CE_006,2,2,37.88800165057182,15,0.08437900822393239
cross_entropy,CE_007,0,0,424.9599874019623,11,0.0
cross_entropy,CE_007,1,0,406.46401047706604,11,0.0
cross_entropy,CE_007,1,1,386.1440122127533,15,4.999212166524461
cross_entropy,CE_007,1,2,384.0639889240265,15,5.510948319077177
cross_entropy,CE_007,1,3,384.0959966182709,15,5.503073650368669
cross_entropy,CE_007,2,0,428.95999550819397,11,0.0
cross_entropy,CE_007,2,1,406.5600037574768,15,5.2219302464742965
cross_entropy,CE_007,2,2,385.919988155365,15,10.03357138276705
cross_entropy,CE_007,2,3,384.0959966182709,15,10.458783886542191
cross_entropy,CE_101,0,0,19.58400011062622,11,0.0
cross_entropy,CE_101,0,1,18.49599927663803,15,5.555559782691401
cross_entropy,CE_101,0,2,19.42400075495243,15,0.8169901693728789
cross_entropy,CE_101,0,3,17.472000792622566,15,10.784310182155737
cross_entropy,CE_101,1,0,19.58400011062622,11,0.0
cross_entropy,CE_101,1,1,19.45599913597107,15,0.6535997443428241
cross_entropy,CE_101,1,2,19.45599913597107,15,0.6535997443428241
cross_entropy,CE_101,1,3,19.45599913597107,15,0.6535997443428241
cross_entropy,CE_101,2,0,19.487999379634857,11,0.0
cross_entropy,CE_101,2,1,17.44000054895878,15,10.509025532996768
cross_entropy,CE_101,2,2,17.44000054895878,15,10.509025532996768
cross_entropy,CE_101,2,3,17.44000054895878,15,10.509025532996768
cross_entropy,CE_102,0,0,39.96799886226654,11,0.0
cross_entropy,CE_102,0,1,37.9519984126091,15,5.044036496810276
cross_entropy,CE_102,0,2,37.91999816894531,15,5.124101159977585
cross_entropy,CE_102,0,3,37.91999816894531,15,5.124101159977585
cross_entropy,CE_102,1,0,39.99999910593033,11,0.0
cross_entropy,CE_102,2,0,42.01599955558777,11,0.0
cross_entropy,CE_102,2,1,37.98399865627289,15,9.59634649172272
cross_entropy,CE_102,2,2,37.91999816894531,15,9.748670577795936
cross_entropy,CE_102,2,3,37.91999816894531,15,9.748670577795936
cross_entropy,CE_103,0,0,78.87999713420868,11,0.0
cross_entropy,CE_103,0,1,78.87999713420868,15,0.0
cross_entropy,CE_103,0,2,78.87999713420868,15,0.0
cross_entropy,CE_103,1,0,103.29599678516388,11,0.0
cross_entropy,CE_103,1,1,101.40799731016159,15,1.827756673793439
cross_entropy,CE_103,1,2,101.40799731016159,15,1.827756673793439
cross_entropy,CE_103,1,3,101.40799731016159,15,1.827756673793439
cross_entropy,CE_103,2,0,101.40799731016159,11,0.0
cross_entropy,CE_103,2,1,101.43999755382538,15,-0.03155593692074743
cross_entropy,CE_103,2,2,101.3759970664978,15,0.03155593692074743
cross_entropy,CE_104,0,0,23.584000766277313,11,0.0
cross_entropy,CE_104,1,0,23.615999147295952,11,0.0
cross_entropy,CE_104,1,1,21.568000316619873,15,8.672082082585
cross_entropy,CE_104,1,2,21.568000316619873,15,8.672082082585
cross_entropy,CE_104,1,3,21.568000316619873,15,8.672082082585
cross_entropy,CE_104,2,0,23.584000766277313,11,0.0
cross_entropy,CE_104,2,1,21.536000072956085,15,8.683856117617065
cross_entropy,CE_104,2,2,21.568000316619873,15,8.548169878539492
cross_entropy,CE_104,2,3,21.568000316619873,15,8.548169878539492
cross_entropy,CE_105,0,0,105.50399869680405,11,0.0
cross_entropy,CE_105,0,1,105.50399869680405,15,0.0
cross_entropy,CE_105,0,2,105.43999820947647,15,0.06066166981168118
cross_entropy,CE_105,1,0,82.91199803352356,11,0.0
cross_entropy,CE_105,2,0,105.53599894046783,11,0.0
cross_entropy,CE_105,2,1,87.10400015115738,15,17.465129410209897
cross_entropy,CE_105,2,2,76.80000364780426,15,27.228619221080535
cross_entropy,CE_105,2,3,76.80000364780426,15,27.228619221080535
