kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
softmax,SM_001,0,0,7.199999876320362,11,0.0
softmax,SM_001,0,1,7.168000098317862,15,0.44444136878033347
softmax,SM_001,0,2,7.168000098317862,15,0.44444136878033347
softmax,SM_001,1,0,7.199999876320362,11,0.0
softmax,SM_001,1,1,7.199999876320362,15,0.0
softmax,SM_001,1,2,7.199999876320362,15,0.0
softmax,SM_001,2,0,7.199999876320362,11,0.0
softmax,SM_001,2,1,7.168000098317862,15,0.44444136878033347
softmax,SM_001,2,2,7.199999876320362,15,0.0
softmax,SM_002,0,0,9.216000325977802,11,0.0
softmax,SM_002,1,0,9.216000325977802,11,0.0
softmax,SM_002,1,1,9.216000325977802,15,0.0
softmax,SM_002,1,2,9.216000325977802,15,0.0
softmax,SM_002,2,0,9.247999638319016,11,0.0
softmax,SM_002,2,1,9.247999638319016,15,0.0
softmax,SM_002,2,2,9.216000325977802,15,0.34601333902116865
softmax,SM_003,0,0,13.311999849975109,11,0.0
softmax,SM_003,0,1,13.344000093638897,15,-0.2403864485008064
softmax,SM_003,0,2,13.311999849975109,15,0.0
softmax,SM_003,1,0,13.311999849975109,11,0.0
softmax,SM_003,1,1,13.311999849975109,15,0.0
softmax,SM_003,1,2,13.311999849975109,15,0.0
softmax,SM_003,2,0,13.311999849975109,11,0.0
softmax,SM_003,2,1,13.344000093638897,15,-0.2403864485008064
softmax,SM_003,2,2,13.311999849975109,15,0.0
softmax,SM_004,0,0,15.456000342965126,11,0.0
softmax,SM_004,0,1,17.40800030529499,15,-12.629399061952833
softmax,SM_004,0,2,17.40800030529499,15,-12.629399061952833
softmax,SM_004,1,0,15.39199985563755,11,0.0
softmax,SM_004,2,0,15.39199985563755,11,0.0
softmax,SM_004,2,1,17.40800030529499,15,-13.097716141928432
softmax,SM_004,2,2,17.40800030529499,15,-13.097716141928432
softmax,SM_005,0,0,25.599999353289604,11,0.0
softmax,SM_005,0,1,25.599999353289604,15,0.0
softmax,SM_005,0,2,25.599999353289604,15,0.0
softmax,SM_005,1,0,25.599999353289604,11,0.0
softmax,SM_005,1,1,25.599999353289604,15,0.0
softmax,SM_005,1,2,25.599999353289604,15,0.0
softmax,SM_005,2,0,25.599999353289604,11,0.0
softmax,SM_005,2,1,25.599999353289604,15,0.0
softmax,SM_005,2,2,25.599999353289604,15,0.0
softmax,SM_006,0,0,48.16000163555145,11,0.0
softmax,SM_006,0,1,48.16000163555145,15,0.0
softmax,SM_006,0,2,48.128001391887665,15,0.06644568641410808
softmax,SM_006,1,0,31.775999814271927,11,0.0
softmax,SM_006,1,1,33.79200026392937,15,-6.344412328300589
softmax,SM_006,1,2,31.775999814271927,15,0.0
softmax,SM_006,1,3,31.775999814271927,15,0.0
softmax,SM_006,2,0,33.79200026392937,11,0.0
softmax,SM_006,2,1,33.79200026392937,15,0.0
softmax,SM_006,2,2,31.775999814271927,15,5.965910374975292
softmax,SM_006,2,3,31.775999814271927,15,5.965910374975292
softmax,SM_007,0,0,68.64000111818314,11,0.0
softmax,SM_007,0,1,39.99999910593033,15,41.72494397682331
softmax,SM_007,0,2,42.01599955558777,15,38.78788043251141
softmax,SM_007,0,3,39.96799886226654,15,41.77156437767192
softmax,SM_007,1,0,46.112000942230225,11,0.0
softmax,SM_007,1,1,46.112000942230225,15,0.0
softmax,SM_007,1,2,44.064000248909,15,4.441361579357601
softmax,SM_007,1,3,44.064000248909,15,4.441361579357601
softmax,SM_007,2,0,46.112000942230225,11,0.0
softmax,SM_007,2,1,41.919998824596405,15,9.090913497520136
softmax,SM_007,2,2,40.031999349594116,15,13.185291178869512
softmax,SM_007,2,3,39.96799886226654,15,13.324084738072802
softmax,SM_008,0,0,87.07199990749359,11,0.0
softmax,SM_008,0,1,87.07199990749359,15,0.0
softmax,SM_008,0,2,84.99199897050858,15,2.388828715539824
softmax,SM_008,0,3,82.97599852085114,15,4.704154482490468
softmax,SM_008,1,0,87.07199990749359,11,0.0
softmax,SM_008,1,1,87.07199990749359,15,0.0
softmax,SM_008,1,2,87.07199990749359,15,0.0
softmax,SM_008,2,0,87.10400015115738,11,0.0
softmax,SM_101,0,0,9.216000325977802,11,0.0
softmax,SM_101,1,0,9.216000325977802,11,0.0
softmax,SM_101,1,1,9.216000325977802,15,0.0
softmax,SM_101,1,2,9.216000325977802,15,0.0
softmax,SM_101,2,0,9.216000325977802,11,0.0
softmax,SM_101,2,1,9.216000325977802,15,0.0
softmax,SM_101,2,2,9.216000325977802,15,0.0
softmax,SM_102,0,0,13.311999849975109,11,0.0
softmax,SM_102,0,1,13.311999849975109,15,0.0
softmax,SM_102,0,2,13.311999849975109,15,0.0
softmax,SM_102,1,0,13.311999849975109,11,0.0
softmax,SM_102,1,1,13.311999849975109,15,0.0
softmax,SM_102,1,2,13.311999849975109,15,0.0
softmax,SM_102,2,0,13.311999849975109,11,0.0
softmax,SM_102,2,1,13.311999849975109,15,0.0
softmax,SM_102,2,2,13.311999849975109,15,0.0
softmax,SM_201,0,0,9.216000325977802,11,0.0
softmax,SM_201,0,1,9.216000325977802,15,0.0
softmax,SM_201,0,2,9.216000325977802,15,0.0
softmax,SM_201,1,0,9.216000325977802,11,0.0
softmax,SM_201,1,1,9.216000325977802,15,0.0
softmax,SM_201,1,2,9.216000325977802,15,0.0
softmax,SM_201,2,0,9.216000325977802,11,0.0
softmax,SM_201,2,1,9.216000325977802,15,0.0
softmax,SM_201,2,2,9.216000325977802,15,0.0
softmax,SM_202,0,0,48.16000163555145,11,0.0
softmax,SM_202,0,1,50.175998359918594,15,-4.186039567903469
softmax,SM_202,0,2,48.16000163555145,15,0.0
softmax,SM_202,0,3,48.16000163555145,15,0.0
softmax,SM_202,1,0,50.20799860358238,11,0.0
softmax,SM_202,1,1,50.20799860358238,15,0.0
softmax,SM_202,1,2,48.16000163555145,15,4.079025304714702
softmax,SM_202,1,3,48.16000163555145,15,4.079025304714702
softmax,SM_202,2,0,50.20799860358238,11,0.0
softmax,SM_202,2,1,50.20799860358238,15,0.0
softmax,SM_202,2,2,48.19199815392494,15,4.0152973743781075
softmax,SM_202,2,3,48.128001391887665,15,4.142760654766088
