kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
attention,ATN_102,2,3,0.025407999753952026,15,14.439658132867638
attention,ATN_103,0,0,0.06854400038719177,11,0.0
attention,ATN_103,0,1,0.05430399999022484,15,20.774977119117548
attention,ATN_103,0,2,0.046112000942230225,15,32.726422908274294
attention,ATN_103,0,3,0.046112000942230225,15,32.726422908274294
attention,ATN_103,1,0,0.06864000111818314,11,0.0
attention,ATN_103,1,1,0.05430399999022484,15,20.88578218883596
attention,ATN_103,1,2,0.046112000942230225,15,32.82051254219038
attention,ATN_103,1,3,0.046112000942230225,15,32.82051254219038
attention,ATN_103,2,0,0.05430399999022484,11,0.0
attention,ATN_103,2,1,0.05427199974656105,15,0.05892796786525513
attention,ATN_103,2,2,0.05225599929690361,15,3.771362503111898
attention,ATN_103,2,3,0.05225599929690361,15,3.771362503111898
attention,ATN_104,0,0,0.0748480036854744,11,0.0
attention,ATN_104,0,1,0.07475200295448303,15,0.1282609104643284
attention,ATN_104,0,2,0.07478400319814682,15,0.0855072736428856
attention,ATN_104,1,0,0.07481600344181061,11,0.0
attention,ATN_104,1,1,0.07475200295448303,15,0.0855438467484475
attention,ATN_104,1,2,0.07481600344181061,15,0.0
attention,ATN_104,2,0,0.07475200295448303,11,0.0
attention,ATN_104,2,1,0.07475200295448303,15,0.0
attention,ATN_104,2,2,0.07475200295448303,15,0.0
attention,ATN_105,0,0,0.009184000082314014,11,0.0
attention,ATN_105,0,1,0.008943999651819468,15,2.613245082137195
attention,ATN_105,0,2,0.00723200011998415,15,21.254354800027787
attention,ATN_105,0,3,0.007199999876320362,15,21.602789505787555
attention,ATN_105,1,0,0.0072639998979866505,11,0.0
attention,ATN_105,1,1,0.0072639998979866505,15,0.0
attention,ATN_105,1,2,0.007199999876320362,15,0.881057579365153
attention,ATN_105,1,3,0.0071680000983178616,15,1.3215831637800133
attention,ATN_105,2,0,0.009119999594986439,11,0.0
attention,ATN_105,2,1,0.007199999876320362,15,21.052629429079833
attention,ATN_105,2,2,0.0072639998979866505,15,20.35087477438148
attention,ATN_105,2,3,0.0071680000983178616,15,21.403504203461313
