kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
layernorm,LN_001,0,0,7.135999854654074,11,0.0
layernorm,LN_001,0,1,7.135999854654074,15,0.0
layernorm,LN_001,0,2,7.135999854654074,15,0.0
layernorm,LN_001,1,0,7.135999854654074,11,0.0
layernorm,LN_001,2,0,7.135999854654074,11,0.0
layernorm,LN_001,2,1,7.135999854654074,15,0.0
layernorm,LN_001,2,2,7.135999854654074,15,0.0
layernorm,LN_002,0,0,9.184000082314014,11,0.0
layernorm,LN_002,0,1,9.184000082314014,15,0.0
layernorm,LN_002,0,2,9.184000082314014,15,0.0
layernorm,LN_002,1,0,9.184000082314014,11,0.0
layernorm,LN_002,1,1,9.184000082314014,15,0.0
layernorm,LN_002,1,2,9.184000082314014,15,0.0
layernorm,LN_002,2,0,9.184000082314014,11,0.0
layernorm,LN_002,2,1,9.184000082314014,15,0.0
layernorm,LN_002,2,2,9.184000082314014,15,0.0
layernorm,LN_003,0,0,7.135999854654074,11,0.0
layernorm,LN_003,1,0,7.135999854654074,11,0.0
layernorm,LN_003,1,1,7.135999854654074,15,0.0
layernorm,LN_003,1,2,7.135999854654074,15,0.0
layernorm,LN_003,2,0,7.135999854654074,11,0.0
layernorm,LN_003,2,1,7.168000098317862,15,-0.44843391697825497
layernorm,LN_003,2,2,7.135999854654074,15,0.0
layernorm,LN_004,0,0,9.184000082314014,11,0.0
layernorm,LN_004,1,0,9.184000082314014,11,0.0
layernorm,LN_004,1,1,11.19999960064888,15,-21.95121407083994
layernorm,LN_004,1,2,11.19999960064888,15,-21.95121407083994
layernorm,LN_004,2,0,9.216000325977802,11,0.0
layernorm,LN_005,0,0,9.184000082314014,11,0.0
layernorm,LN_005,0,1,9.184000082314014,15,0.0
layernorm,LN_005,0,2,9.184000082314014,15,0.0
layernorm,LN_005,1,0,9.184000082314014,11,0.0
layernorm,LN_005,1,1,9.184000082314014,15,0.0
layernorm,LN_005,1,2,9.184000082314014,15,0.0
layernorm,LN_005,2,0,9.184000082314014,11,0.0
layernorm,LN_005,2,1,9.184000082314014,15,0.0
layernorm,LN_005,2,2,9.184000082314014,15,0.0
layernorm,LN_006,0,0,17.503999173641205,11,0.0
layernorm,LN_006,0,1,17.40800030529499,15,0.5484396302461918
layernorm,LN_006,0,2,17.503999173641205,15,0.0
layernorm,LN_006,0,3,17.44000054895878,15,0.3656228730792003
layernorm,LN_006,1,0,19.42400075495243,11,0.0
layernorm,LN_006,1,1,19.45599913597107,15,-0.1647363044427403
layernorm,LN_006,1,2,19.45599913597107,15,-0.1647363044427403
layernorm,LN_006,2,0,19.42400075495243,11,0.0
layernorm,LN_006,2,1,19.42400075495243,15,0.0
layernorm,LN_006,2,2,19.45599913597107,15,-0.1647363044427403
layernorm,LN_007,0,0,52.22399905323982,11,0.0
layernorm,LN_007,1,0,52.25599929690361,11,0.0
layernorm,LN_007,1,1,52.25599929690361,15,0.0
layernorm,LN_007,1,2,52.2879995405674,15,-0.061237454252805745
layernorm,LN_007,2,0,52.191998809576035,11,0.0
layernorm,LN_007,2,1,54.23999950289726,15,-3.923974440590819
layernorm,LN_007,2,2,54.207999259233475,15,-3.8626618938524926
