kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
matmul,MM_001,0,0,9.247999638319016,11,0.0
matmul,MM_001,0,1,9.151999838650227,15,1.0380601581234332
matmul,MM_001,0,2,7.199999876320362,15,22.145327012263085
matmul,MM_001,0,3,7.199999876320362,15,22.145327012263085
matmul,MM_001,1,0,9.247999638319016,11,0.0
matmul,MM_001,1,1,7.199999876320362,15,22.145327012263085
matmul,MM_001,1,2,7.199999876320362,15,22.145327012263085
matmul,MM_001,1,3,7.199999876320362,15,22.145327012263085
matmul,MM_001,2,0,9.247999638319016,11,0.0
matmul,MM_001,2,1,7.2639998979866505,15,21.453285228425802
matmul,MM_001,2,2,7.199999876320362,15,22.145327012263085
matmul,MM_001,2,3,7.168000098317862,15,22.491345386549234
matmul,MM_002,0,0,13.407999649643898,11,0.0
matmul,MM_002,1,0,13.407999649643898,11,0.0
matmul,MM_002,2,0,13.407999649643898,11,0.0
matmul,MM_002,2,1,13.311999849975109,15,0.715988978052655
matmul,MM_002,2,2,13.279999606311321,15,0.9546542860774634
matmul,MM_002,2,3,13.279999606311321,15,0.9546542860774634
matmul,MM_003,0,0,126.01600587368011,11,0.0
matmul,MM_003,0,1,125.82400441169739,15,0.1523627579302835
matmul,MM_003,0,2,117.8240031003952,15,6.500763705760258
matmul,MM_003,0,3,117.85600334405899,15,6.475369912771878
matmul,MM_003,1,0,121.69600278139114,11,0.0
matmul,MM_003,1,1,117.72800236940384,15,3.260584013687968
matmul,MM_003,1,2,119.80800330638885,15,1.5514063172590808
matmul,MM_003,1,3,119.80800330638885,15,1.5514063172590808
matmul,MM_003,2,0,113.69600147008896,11,0.0
matmul,MM_003,2,1,111.7120012640953,15,1.7450043804008368
matmul,MM_003,2,2,111.64800077676773,15,1.8012952670635602
matmul,MM_003,2,3,113.66400122642517,15,0.028145443331361514
matmul,MM_004,0,0,29.664000496268272,11,0.0
matmul,MM_004,0,1,25.631999596953392,15,13.592235813986402
matmul,MM_004,0,2,23.584000766277313,15,20.49622312660028
matmul,MM_004,0,3,21.536000072956085,15,27.400216718357623
matmul,MM_004,1,0,27.759999968111515,11,0.0
matmul,MM_004,1,1,25.599999353289604,15,7.780982050803847
matmul,MM_004,1,2,21.63200080394745,15,22.07492496831205
matmul,MM_004,1,3,17.503999173641205,15,36.945247861136856
matmul,MM_004,2,0,29.69600073993206,11,0.0
matmul,MM_004,2,1,25.631999596953392,15,13.685348335521244
matmul,MM_005,0,0,29.7279991209507,11,0.0
matmul,MM_005,0,1,25.631999596953392,15,13.778254995677344
matmul,MM_005,0,2,23.64799939095974,15,20.452098727714578
matmul,MM_005,0,3,21.536000072956085,15,27.556509991354687
matmul,MM_005,1,0,29.7279991209507,11,0.0
matmul,MM_005,1,1,25.631999596953392,15,13.778254995677344
matmul,MM_005,1,2,25.599999353289604,15,13.885898444984484
matmul,MM_005,1,3,25.599999353289604,15,13.885898444984484
matmul,MM_005,2,0,29.69600073993206,11,0.0
matmul,MM_005,2,1,25.66399984061718,15,13.577588896989315
matmul,MM_005,2,2,25.631999596953392,15,13.685348335521244
matmul,MM_005,2,3,23.584000766277313,15,20.581895950170733
matmul,MM_006,0,0,48.16000163555145,11,0.0
matmul,MM_006,0,1,44.064000248909,15,8.504985979109291
matmul,MM_006,0,2,43.99999976158142,15,8.637877351937506
matmul,MM_006,0,3,42.17600077390671,15,12.425250536593396
matmul,MM_006,1,0,50.175998359918594,11,0.0
matmul,MM_006,1,1,44.064000248909,15,12.181119082409651
matmul,MM_006,1,2,44.03200000524521,15,12.244895080316551
matmul,MM_006,1,3,44.03200000524521,15,12.244895080316551
matmul,MM_006,2,0,50.23999884724617,11,0.0
matmul,MM_006,2,1,48.19199815392494,15,4.076434594571027
matmul,MM_006,2,2,48.19199815392494,15,4.076434594571027
matmul,MM_007,0,0,271.39198780059814,11,0.0
matmul,MM_007,0,1,220.19200026988983,15,18.86569605301939
matmul,MM_007,0,2,218.20800006389618,15,19.596742029016063
matmul,MM_007,0,3,216.0319983959198,15,20.398534921139014
matmul,MM_007,1,0,245.66400051116943,11,0.0
matmul,MM_007,1,1,242.5920069217682,15,1.2504858599587827
matmul,MM_007,1,2,230.43200373649597,15,6.200337348158148
matmul,MM_007,1,3,193.56800615787506,15,21.20619799600054
matmul,MM_007,2,0,275.61599016189575,11,0.0
matmul,MM_007,2,1,253.12000513076782,15,8.162075436158068
matmul,MM_007,2,2,250.88000297546387,15,8.974801197819495
matmul,MM_007,2,3,250.8159875869751,15,8.998027494831932
matmul,MM_101,0,0,27.68000029027462,11,0.0
matmul,MM_101,0,1,23.56800064444542,15,14.855489894174436
matmul,MM_101,0,2,23.552000522613525,15,14.913293801920476
matmul,MM_101,0,3,23.552000522613525,15,14.913293801920476
matmul,MM_101,1,0,25.66399984061718,11,0.0
matmul,MM_101,1,1,25.631999596953392,15,0.1246892295141874
matmul,MM_101,1,2,25.631999596953392,15,0.1246892295141874
matmul,MM_101,2,0,25.631999596953392,11,0.0
matmul,MM_101,2,1,23.552000522613525,15,8.114852945718267
matmul,MM_101,2,2,23.552000522613525,15,8.114852945718267
matmul,MM_101,2,3,23.552000522613525,15,8.114852945718267
matmul,MM_102,0,0,23.584000766277313,11,0.0
matmul,MM_102,0,1,19.487999379634857,15,17.36771223523413
matmul,MM_102,0,2,17.44000054895878,15,26.051560454932737
matmul,MM_102,0,3,17.44000054895878,15,26.051560454932737
matmul,MM_102,1,0,19.45599913597107,11,0.0
matmul,MM_102,1,1,17.44000054895878,15,10.361835302947913
matmul,MM_102,1,2,17.44000054895878,15,10.361835302947913
matmul,MM_102,1,3,15.456000342965126,15,20.559205235626155
matmul,MM_102,2,0,19.487999379634857,11,0.0
matmul,MM_102,2,1,17.503999173641205,15,10.180625354837353
matmul,MM_102,2,2,17.44000054895878,15,10.509025532996768
matmul,MM_102,2,3,17.40800030529499,15,10.673230401030725
matmul,MM_103,0,0,570.464015007019,11,0.0
matmul,MM_103,1,0,539.5839810371399,11,0.0
matmul,MM_103,1,1,426.9919991493225,15,20.866442638160454
matmul,MM_103,1,2,416.703999042511,15,22.773096739906926
matmul,MM_103,1,3,357.2480082511902,15,33.79195439336058
matmul,MM_103,2,0,576.0160088539124,11,0.0
matmul,MM_103,2,1,429.0879964828491,15,25.507626543818283
matmul,MM_103,2,2,406.6239893436432,15,29.40751939296012
matmul,MM_103,2,3,404.60801124572754,15,29.757505863288753
matmul,MM_104,0,0,291.80800914764404,11,0.0
matmul,MM_104,0,1,273.3440101146698,15,6.327447655363065
matmul,MM_104,0,2,265.4719948768616,15,9.025117010224836
matmul,MM_104,0,3,238.68800699710846,15,18.20375057754458
matmul,MM_104,1,0,220.2879935503006,11,0.0
matmul,MM_104,1,1,231.32799565792084,15,-5.011622253983336
matmul,MM_104,1,2,232.41600394248962,15,-5.5055249252246306
matmul,MM_104,2,0,289.8559868335724,11,0.0
matmul,MM_104,2,1,226.49599611759186,15,21.859127840737045
matmul,MM_104,2,2,226.4000028371811,15,21.892245418006855
matmul,MM_104,2,3,228.35199534893036,15,21.218810125856045
matmul,MM_105,0,0,7.168000098317862,11,0.0
matmul,MM_105,0,1,7.183999987319112,15,-0.22321273412098608
matmul,MM_105,0,2,7.199999876320362,15,-0.44642546824197216
matmul,MM_105,1,0,7.199999876320362,11,0.0
matmul,MM_105,2,0,7.199999876320362,11,0.0
matmul,MM_105,2,1,7.199999876320362,15,0.0
matmul,MM_105,2,2,7.199999876320362,15,0.0
