kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
attention,ATN_001,0,0,0.011264000087976456,11,0.0
attention,ATN_001,0,1,0.011231999844312668,15,0.28409307008036955
attention,ATN_001,0,2,0.01119999960064888,15,0.5681861401607391
attention,ATN_001,1,0,0.011296000331640244,11,0.0
attention,ATN_001,1,1,0.011264000087976456,15,0.28328826774335997
attention,ATN_001,1,2,0.011264000087976456,15,0.28328826774335997
attention,ATN_001,2,0,0.011296000331640244,11,0.0
attention,ATN_001,2,1,0.011264000087976456,15,0.28328826774335997
attention,ATN_001,2,2,0.011264000087976456,15,0.28328826774335997
attention,ATN_002,0,0,0.019487999379634857,11,0.0
attention,ATN_002,0,1,0.017487999983131886,15,10.262723009900082
attention,ATN_002,0,2,0.01744000054895878,15,10.509025532996768
attention,ATN_002,0,3,0.017503999173641205,15,10.180625354837353
attention,ATN_002,1,0,0.021568000316619873,11,0.0
attention,ATN_002,1,1,0.021536000072956085,15,0.14836908009097666
attention,ATN_002,1,2,0.01945599913597107,15,9.792290196793708
attention,ATN_002,1,3,0.019360000267624855,15,10.237388800915294
attention,ATN_002,2,0,0.021568000316619873,11,0.0
attention,ATN_002,2,1,0.01744000054895878,15,19.13946451716314
attention,ATN_002,2,2,0.013376000337302685,15,37.982195192220004
attention,ATN_002,2,3,0.013344000093638897,15,38.13056427231098
attention,ATN_003,0,0,0.03177599981427193,11,0.0
attention,ATN_003,0,1,0.02768000029027462,15,12.890230198697392
attention,ATN_003,0,2,0.027648000046610832,15,12.990935900644857
attention,ATN_003,0,3,0.02768000029027462,15,12.890230198697392
attention,ATN_003,1,0,0.03177599981427193,11,0.0
attention,ATN_003,1,1,0.02768000029027462,15,12.890230198697392
attention,ATN_003,1,2,0.027648000046610832,15,12.990935900644857
attention,ATN_003,1,3,0.027648000046610832,15,12.990935900644857
attention,ATN_003,2,0,0.03177599981427193,11,0.0
attention,ATN_003,2,1,0.02768000029027462,15,12.890230198697392
attention,ATN_003,2,2,0.02768000029027462,15,12.890230198697392
attention,ATN_003,2,3,0.02768000029027462,15,12.890230198697392
attention,ATN_004,0,0,0.015263999812304974,11,0.0
attention,ATN_004,0,1,0.013311999849975109,15,12.788259868532444
attention,ATN_004,0,2,0.013311999849975109,15,12.788259868532444
attention,ATN_004,0,3,0.013311999849975109,15,12.788259868532444
attention,ATN_004,1,0,0.01532800029963255,11,0.0
attention,ATN_004,1,1,0.013376000337302685,15,12.73486380592424
attention,ATN_004,1,2,0.013344000093638897,15,12.943633658731162
attention,ATN_004,1,3,0.013311999849975109,15,13.152403511538088
attention,ATN_004,2,0,0.013439999893307686,11,0.0
attention,ATN_004,2,1,0.013344000093638897,15,0.7142842293963935
attention,ATN_004,2,2,0.013311999849975109,15,0.9523812823563569
attention,ATN_004,2,3,0.013311999849975109,15,0.9523812823563569
attention,ATN_005,0,0,0.0297279991209507,11,0.0
attention,ATN_005,0,1,0.025631999596953392,15,13.778254995677344
attention,ATN_005,0,2,0.025599999353289604,15,13.885898444984484
attention,ATN_005,0,3,0.025631999596953392,15,13.778254995677344
attention,ATN_005,1,0,0.025631999596953392,11,0.0
attention,ATN_005,1,1,0.025599999353289604,15,0.1248448976551614
attention,ATN_005,1,2,0.025599999353289604,15,0.1248448976551614
attention,ATN_005,2,0,0.025631999596953392,11,0.0
attention,ATN_005,2,1,0.025631999596953392,15,0.0
attention,ATN_005,2,2,0.025631999596953392,15,0.0
attention,ATN_006,0,0,0.019487999379634857,11,0.0
attention,ATN_006,0,1,0.019471999257802963,15,0.08210243401697867
attention,ATN_006,0,2,0.01942400075495243,15,0.3284001781594144
attention,ATN_006,1,0,0.01958400011062622,11,0.0
attention,ATN_006,1,1,0.019487999379634857,15,0.4901998082571181
attention,ATN_006,1,2,0.01945599913597107,15,0.6535997443428241
attention,ATN_006,2,0,0.023552000522613525,11,0.0
attention,ATN_006,2,1,0.019487999379634857,15,17.255439252714883
attention,ATN_006,2,2,0.01942400075495243,15,17.52717253762619
attention,ATN_006,2,3,0.01942400075495243,15,17.52717253762619
attention,ATN_007,0,0,0.05225599929690361,11,0.0
attention,ATN_007,0,1,0.05222399905323982,15,0.061237454252805745
attention,ATN_007,0,2,0.05222399905323982,15,0.061237454252805745
attention,ATN_007,1,0,0.05641600117087364,11,0.0
attention,ATN_007,1,1,0.05430399999022484,15,3.7436208465962384
attention,ATN_007,1,2,0.05427199974656105,15,3.800342774772014
attention,ATN_007,1,3,0.05427199974656105,15,3.800342774772014
attention,ATN_007,2,0,0.05225599929690361,11,0.0
attention,ATN_101,0,0,0.01740800030529499,11,0.0
attention,ATN_101,0,1,0.01539199985563755,15,11.580884732890507
attention,ATN_101,0,2,0.01539199985563755,15,11.580884732890507
attention,ATN_101,0,3,0.01539199985563755,15,11.580884732890507
attention,ATN_101,1,0,0.01740800030529499,11,0.0
attention,ATN_101,1,1,0.01740800030529499,15,0.0
attention,ATN_101,1,2,0.01740800030529499,15,0.0
attention,ATN_101,2,0,0.01744000054895878,11,0.0
