kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
attention,ATN_001,0,0,11.296000331640244,11,0.0
attention,ATN_001,0,1,11.264000087976456,15,0.28328826774335997
attention,ATN_001,0,2,11.19999960064888,15,0.8498648032300798
attention,ATN_001,0,3,11.168000288307667,15,1.1331448262625043
attention,ATN_001,1,0,11.296000331640244,11,0.0
attention,ATN_001,1,1,11.296000331640244,15,0.0
attention,ATN_001,1,2,11.296000331640244,15,0.0
attention,ATN_001,2,0,11.296000331640244,11,0.0
attention,ATN_001,2,1,11.296000331640244,15,0.0
attention,ATN_001,2,2,11.264000087976456,15,0.28328826774335997
attention,ATN_002,0,0,17.40800030529499,11,0.0
attention,ATN_002,0,1,15.39199985563755,15,11.580884732890507
attention,ATN_002,0,2,13.344000093638897,15,23.34558904172323
attention,ATN_002,0,3,13.344000093638897,15,23.34558904172323
attention,ATN_002,1,0,17.44000054895878,11,0.0
attention,ATN_002,1,1,15.39199985563755,15,11.743122871882592
attention,ATN_002,1,2,13.344000093638897,15,23.486240403612975
attention,ATN_002,1,3,13.344000093638897,15,23.486240403612975
attention,ATN_002,2,0,17.44000054895878,11,0.0
attention,ATN_002,2,1,15.39199985563755,15,11.743122871882592
attention,ATN_002,2,2,13.344000093638897,15,23.486240403612975
attention,ATN_002,2,3,13.344000093638897,15,23.486240403612975
attention,ATN_003,0,0,35.87200120091438,11,0.0
attention,ATN_003,0,1,31.775999814271927,15,11.418379932865436
attention,ATN_003,0,2,27.68000029027462,15,22.836754673254603
attention,ATN_003,0,3,27.68000029027462,15,22.836754673254603
attention,ATN_003,1,0,35.87200120091438,11,0.0
attention,ATN_003,1,1,35.87200120091438,15,0.0
attention,ATN_003,1,2,35.87200120091438,15,0.0
attention,ATN_003,2,0,35.96799820661545,11,0.0
attention,ATN_003,2,1,31.775999814271927,15,11.654800381891988
attention,ATN_003,2,2,27.68000029027462,15,23.04269998216484
attention,ATN_003,2,3,27.68000029027462,15,23.04269998216484
attention,ATN_004,0,0,13.344000093638897,11,0.0
attention,ATN_004,0,1,13.311999849975109,15,0.2398099778119936
attention,ATN_004,0,2,13.344000093638897,15,0.0
attention,ATN_004,1,0,13.344000093638897,11,0.0
attention,ATN_004,1,1,13.344000093638897,15,0.0
attention,ATN_004,1,2,13.311999849975109,15,0.2398099778119936
