kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
softmax,SM_001,0,0,7.199999876320362,11,0.0
softmax,SM_001,0,1,7.183999987319112,15,0.22222068439016673
softmax,SM_001,0,2,7.168000098317862,15,0.44444136878033347
softmax,SM_001,1,0,7.199999876320362,11,0.0
softmax,SM_001,1,1,7.199999876320362,15,0.0
softmax,SM_001,1,2,7.199999876320362,15,0.0
softmax,SM_001,2,0,7.168000098317862,11,0.0
softmax,SM_001,2,1,7.168000098317862,15,0.0
softmax,SM_001,2,2,7.168000098317862,15,0.0
softmax,SM_002,0,0,9.216000325977802,11,0.0
softmax,SM_002,0,1,9.216000325977802,15,0.0
softmax,SM_002,0,2,11.264000087976456,15,-22.222218853723447
softmax,SM_002,1,0,9.216000325977802,11,0.0
softmax,SM_002,2,0,9.216000325977802,11,0.0
softmax,SM_003,0,0,13.311999849975109,11,0.0
softmax,SM_003,1,0,13.344000093638897,11,0.0
softmax,SM_003,1,1,11.296000331640244,15,15.347719931259126
softmax,SM_003,1,2,11.264000087976456,15,15.587529909071119
softmax,SM_003,1,3,11.296000331640244,15,15.347719931259126
softmax,SM_003,2,0,13.311999849975109,11,0.0
softmax,SM_003,2,1,13.311999849975109,15,0.0
softmax,SM_003,2,2,13.311999849975109,15,0.0
softmax,SM_004,0,0,17.44000054895878,11,0.0
softmax,SM_004,0,1,17.40800030529499,15,0.18348762991121784
softmax,SM_004,0,2,17.40800030529499,15,0.18348762991121784
softmax,SM_004,1,0,17.40800030529499,11,0.0
softmax,SM_004,1,1,17.40800030529499,15,0.0
softmax,SM_004,1,2,15.359999611973763,15,11.764709658801463
softmax,SM_004,1,3,15.359999611973763,15,11.764709658801463
softmax,SM_004,2,0,17.44000054895878,11,0.0
softmax,SM_004,2,1,17.40800030529499,15,0.18348762991121784
softmax,SM_004,2,2,17.40800030529499,15,0.18348762991121784
softmax,SM_005,0,0,25.599999353289604,11,0.0
softmax,SM_005,0,1,25.599999353289604,15,0.0
softmax,SM_005,0,2,25.599999353289604,15,0.0
softmax,SM_005,1,0,25.631999596953392,11,0.0
softmax,SM_005,1,1,25.599999353289604,15,0.1248448976551614
softmax,SM_005,1,2,25.599999353289604,15,0.1248448976551614
softmax,SM_005,2,0,25.599999353289604,11,0.0
softmax,SM_006,0,0,48.128001391887665,11,0.0
softmax,SM_006,0,1,46.14400118589401,15,4.122340734323679
softmax,SM_006,1,0,31.87200054526329,11,0.0
softmax,SM_006,1,1,31.775999814271927,15,0.3012071076461839
softmax,SM_006,1,2,31.74399957060814,15,0.4016094768615786
softmax,SM_006,2,0,31.775999814271927,11,0.0
softmax,SM_006,2,1,33.79200026392937,15,-6.344412328300589
softmax,SM_006,2,2,33.79200026392937,15,-6.344412328300589
softmax,SM_007,0,0,68.64000111818314,11,0.0
softmax,SM_007,0,1,41.98399931192398,15,38.83450083336002
softmax,SM_007,0,2,39.99999910593033,15,41.72494397682331
softmax,SM_007,0,3,39.96799886226654,15,41.77156437767192
softmax,SM_007,1,0,46.112000942230225,11,0.0
softmax,SM_007,2,0,68.64000111818314,11,0.0
softmax,SM_007,2,1,39.93599861860275,15,41.81818477852053
softmax,SM_008,0,0,85.05599945783615,11,0.0
softmax,SM_008,1,0,85.02399921417236,11,0.0
softmax,SM_008,2,0,85.02399921417236,11,0.0
softmax,SM_008,2,1,85.02399921417236,15,0.0
softmax,SM_008,2,2,85.02399921417236,15,0.0
softmax,SM_101,0,0,7.23200011998415,11,0.0
softmax,SM_101,1,0,9.216000325977802,11,0.0
softmax,SM_101,1,1,9.216000325977802,15,0.0
softmax,SM_101,1,2,9.216000325977802,15,0.0
softmax,SM_101,2,0,9.216000325977802,11,0.0
softmax,SM_101,2,1,9.216000325977802,15,0.0
softmax,SM_101,2,2,9.216000325977802,15,0.0
softmax,SM_102,0,0,13.311999849975109,11,0.0
softmax,SM_102,1,0,13.311999849975109,11,0.0
softmax,SM_102,1,1,13.311999849975109,15,0.0
softmax,SM_102,1,2,13.311999849975109,15,0.0
softmax,SM_102,2,0,13.311999849975109,11,0.0
softmax,SM_201,0,0,9.216000325977802,11,0.0
softmax,SM_201,0,1,9.216000325977802,15,0.0
softmax,SM_201,0,2,9.216000325977802,15,0.0
softmax,SM_201,1,0,9.216000325977802,11,0.0
softmax,SM_201,1,1,9.216000325977802,15,0.0
softmax,SM_201,1,2,9.216000325977802,15,0.0
softmax,SM_201,2,0,9.216000325977802,11,0.0
softmax,SM_202,0,0,93.21600198745728,11,0.0
softmax,SM_202,0,1,93.21600198745728,15,0.0
softmax,SM_202,0,2,93.18400174379349,15,0.03432913124518433
softmax,SM_202,1,0,50.20799860358238,11,0.0
softmax,SM_202,1,1,48.31999912858009,15,3.7603559741725663
softmax,SM_202,1,2,48.16000163555145,15,4.079025304714702
softmax,SM_202,1,3,48.16000163555145,15,4.079025304714702
softmax,SM_202,2,0,97.31200337409973,11,0.0
softmax,SM_202,2,1,80.89599758386612,15,16.869456203799466
softmax,SM_202,2,2,80.86399734020233,15,16.902340372816894
