kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
matmul,MM_001,0,0,0.009247999638319016,11,0.0
matmul,MM_001,0,1,0.009247999638319016,15,0.0
matmul,MM_001,0,2,0.009247999638319016,15,0.0
matmul,MM_001,1,0,0.009184000082314014,11,0.0
matmul,MM_001,1,1,0.007199999876320362,15,21.602789505787555
matmul,MM_001,1,2,0.007199999876320362,15,21.602789505787555
matmul,MM_001,1,3,0.007199999876320362,15,21.602789505787555
matmul,MM_001,2,0,0.009216000325977802,11,0.0
matmul,MM_001,2,1,0.007199999876320362,15,21.875004105357885
matmul,MM_001,2,2,0.007199999876320362,15,21.875004105357885
matmul,MM_001,2,3,0.007199999876320362,15,21.875004105357885
matmul,MM_002,0,0,0.013311999849975109,11,0.0
matmul,MM_002,0,1,0.013311999849975109,15,0.0
matmul,MM_002,0,2,0.013248000293970108,15,0.4807659008884434
matmul,MM_002,1,0,0.011296000331640244,11,0.0
matmul,MM_002,1,1,0.011392000131309032,15,-0.8498565585191443
matmul,MM_002,2,0,0.013344000093638897,11,0.0
matmul,MM_002,2,1,0.013311999849975109,15,0.2398099778119936
matmul,MM_002,2,2,0.013311999849975109,15,0.2398099778119936
matmul,MM_003,0,0,0.10547199845314026,11,0.0
matmul,MM_003,0,1,0.1053759977221489,15,0.0910201118773864
matmul,MM_003,0,2,0.10547199845314026,15,0.0
matmul,MM_003,1,0,0.11558400094509125,11,0.0
matmul,MM_003,1,1,0.11363200098276138,15,1.688815014508082
matmul,MM_003,1,2,0.10963200032711029,15,5.149502153683437
matmul,MM_003,1,3,0.1117440015077591,15,3.3222586222433708
matmul,MM_003,2,0,0.11379200220108032,11,0.0
matmul,MM_003,2,1,0.11168000102043152,15,1.8560189993991973
matmul,MM_003,2,2,0.10963200032711029,15,3.655794601995796
matmul,MM_003,2,3,0.11158400028944016,15,1.9403840946030957
matmul,MM_004,0,0,0.023615999147295952,11,0.0
matmul,MM_004,0,1,0.019487999379634857,15,17.479674444067523
matmul,MM_004,0,2,0.017503999173641205,15,25.880759630509115
matmul,MM_004,0,3,0.017472000792622566,15,26.01625413497221
matmul,MM_004,1,0,0.023584000766277313,11,0.0
matmul,MM_004,1,1,0.021536000072956085,15,8.683856117617065
matmul,MM_004,1,2,0.021536000072956085,15,8.683856117617065
