kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
matmul,MM_001,0,0,7.199999876320362,11,0.0
matmul,MM_001,0,1,7.199999876320362,15,0.0
matmul,MM_001,0,2,7.199999876320362,15,0.0
matmul,MM_001,1,0,7.2639998979866505,11,0.0
matmul,MM_001,1,1,7.168000098317862,15,1.3215831637800133
matmul,MM_001,1,2,7.168000098317862,15,1.3215831637800133
matmul,MM_001,1,3,7.199999876320362,15,0.881057579365153
matmul,MM_001,2,0,7.23200011998415,11,0.0
matmul,MM_001,2,1,7.199999876320362,15,0.44248123800996253
matmul,MM_001,2,2,7.199999876320362,15,0.44248123800996253
matmul,MM_002,0,0,13.344000093638897,11,0.0
matmul,MM_002,0,1,13.279999606311321,15,0.4796199556239872
matmul,MM_002,0,2,11.42400037497282,15,14.388486999346945
matmul,MM_002,0,3,11.392000131309032,15,14.628296977158936
matmul,MM_002,1,0,13.311999849975109,11,0.0
matmul,MM_002,1,1,13.279999606311321,15,0.2403864485008064
matmul,MM_002,1,2,13.248000293970108,15,0.4807659008884434
matmul,MM_002,2,0,13.279999606311321,11,0.0
matmul,MM_002,2,1,13.183999806642532,15,0.7228900791771484
matmul,MM_002,2,2,11.42400037497282,15,13.975898240662875
matmul,MM_002,2,3,11.42400037497282,15,13.975898240662875
matmul,MM_003,0,0,140.25600254535675,11,0.0
matmul,MM_003,0,1,129.92000579833984,15,7.369379248973246
matmul,MM_003,0,2,130.11200726032257,15,7.2324856697336415
matmul,MM_003,0,3,130.0799995660782,15,7.255306578403155
matmul,MM_003,1,0,142.33599603176117,11,0.0
matmul,MM_003,1,1,133.91999900341034,15,5.912767861246333
matmul,MM_003,1,2,132.1280002593994,15,7.171759819690249
matmul,MM_003,1,3,134.17600095272064,15,5.732910371610909
matmul,MM_003,2,0,148.3519971370697,11,0.0
matmul,MM_003,2,1,105.47199845314026,15,28.90422745324453
matmul,MM_003,2,2,105.47199845314026,15,28.90422745324453
matmul,MM_003,2,3,105.43999820947647,15,28.925797937148584
matmul,MM_004,0,0,19.45599913597107,11,0.0
matmul,MM_004,0,1,17.503999173641205,15,10.032894988779708
matmul,MM_004,0,2,17.503999173641205,15,10.032894988779708
matmul,MM_004,0,3,17.503999173641205,15,10.032894988779708
matmul,MM_004,1,0,17.472000792622566,11,0.0
matmul,MM_004,1,1,17.44000054895878,15,0.18315156943731212
matmul,MM_004,1,2,17.44000054895878,15,0.18315156943731212
matmul,MM_004,2,0,21.536000072956085,11,0.0
matmul,MM_004,2,1,19.487999379634857,15,9.50966143380085
matmul,MM_004,2,2,17.472000792622566,15,18.87072467759183
matmul,MM_004,2,3,17.503999173641205,15,18.722143785549488
matmul,MM_005,0,0,21.663999184966087,11,0.0
matmul,MM_005,0,1,23.520000278949738,15,-8.567213643876231
matmul,MM_005,0,2,23.520000278949738,15,-8.567213643876231
matmul,MM_005,1,0,21.568000316619873,11,0.0
matmul,MM_005,1,1,21.60000056028366,15,-0.14836908009097666
matmul,MM_005,1,2,21.568000316619873,15,0.0
matmul,MM_005,2,0,25.631999596953392,11,0.0
matmul,MM_005,2,1,25.631999596953392,15,0.0
matmul,MM_005,2,2,25.631999596953392,15,0.0
matmul,MM_006,0,0,46.112000942230225,11,0.0
matmul,MM_006,0,1,46.112000942230225,15,0.0
matmul,MM_006,0,2,46.112000942230225,15,0.0
matmul,MM_006,1,0,50.20799860358238,11,0.0
matmul,MM_006,1,1,50.20799860358238,15,0.0
matmul,MM_006,1,2,48.19199815392494,15,4.0152973743781075
matmul,MM_006,1,3,48.16000163555145,15,4.079025304714702
matmul,MM_006,2,0,46.112000942230225,11,0.0
matmul,MM_006,2,1,46.112000942230225,15,0.0
matmul,MM_006,2,2,46.112000942230225,15,0.0
matmul,MM_007,0,0,275.4560112953186,11,0.0
matmul,MM_007,0,1,234.78400707244873,15,14.765335500071949
matmul,MM_007,0,2,250.94398856163025,15,8.898706772969575
matmul,MM_007,0,3,254.94399666786194,15,7.446566343206635
matmul,MM_007,1,0,285.75998544692993,11,0.0
matmul,MM_007,1,1,228.57600450515747,15,20.011192558096074
matmul,MM_007,1,2,242.5920069217682,15,15.10637623306385
matmul,MM_007,1,3,246.68799340724945,15,13.673010228696542
matmul,MM_007,2,0,283.6799919605255,11,0.0
matmul,MM_007,2,1,201.6959935426712,15,28.90016946604486
matmul,MM_007,2,2,203.77600193023682,15,28.166945958390837
matmul,MM_007,2,3,214.04799818992615,15,24.545965786790052
matmul,MM_101,0,0,25.599999353289604,11,0.0
matmul,MM_101,0,1,25.599999353289604,15,0.0
matmul,MM_101,0,2,25.599999353289604,15,0.0
matmul,MM_101,1,0,101.3759970664978,11,0.0
matmul,MM_101,1,1,33.824000507593155,15,66.63509954392238
matmul,MM_101,1,2,31.647998839616776,15,68.78156589783556
matmul,MM_101,1,3,29.7279991209507,15,70.67550506906427
matmul,MM_101,2,0,25.66399984061718,11,0.0
matmul,MM_101,2,1,25.631999596953392,15,0.1246892295141874
matmul,MM_101,2,2,25.631999596953392,15,0.1246892295141874
matmul,MM_102,0,0,17.44000054895878,11,0.0
matmul,MM_102,1,0,19.487999379634857,11,0.0
matmul,MM_102,1,1,15.48799965530634,15,20.525450798754413
matmul,MM_102,1,2,15.39199985563755,15,21.018060623902034
matmul,MM_102,1,3,15.39199985563755,15,21.018060623902034
matmul,MM_102,2,0,17.40800030529499,11,0.0
matmul,MM_102,2,1,17.40800030529499,15,0.0
matmul,MM_102,2,2,17.40800030529499,15,0.0
matmul,MM_103,0,0,629.7600269317627,11,0.0
matmul,MM_103,0,1,519.3440020084381,15,17.533031663073253
matmul,MM_103,0,2,476.3520061969757,15,24.35975834830327
matmul,MM_103,0,3,468.9919948577881,15,25.52845928587248
matmul,MM_103,1,0,541.8879985809326,11,0.0
matmul,MM_103,1,1,437.27999925613403,15,19.304358022089517
matmul,MM_103,1,2,429.1520118713379,15,20.804296645214826
matmul,MM_103,1,3,363.66400122642517,15,32.889452769064995
matmul,MM_103,2,0,528.4159779548645,11,0.0
matmul,MM_103,2,1,484.41600799560547,15,8.326767507968382
matmul,MM_103,2,2,488.5759949684143,15,7.539511416865823
matmul,MM_103,2,3,486.33599281311035,15,7.963420278209013
matmul,MM_104,0,0,281.5679907798767,11,0.0
matmul,MM_104,0,1,257.2160065174103,15,8.648704774650412
matmul,MM_104,0,2,269.4399952888489,15,4.3073061882624355
matmul,MM_104,0,3,271.32800221443176,15,3.6367729645271822
matmul,MM_104,1,0,291.9999957084656,11,0.0
matmul,MM_104,1,1,285.95200181007385,15,2.071230817561407
matmul,MM_104,1,2,287.87198662757874,15,1.413701760806965
matmul,MM_104,1,3,289.8240089416504,15,0.7452009584916922
matmul,MM_104,2,0,291.9360101222992,11,0.0
matmul,MM_105,0,0,7.199999876320362,11,0.0
matmul,MM_105,0,1,7.199999876320362,15,0.0
matmul,MM_105,0,2,7.199999876320362,15,0.0
matmul,MM_105,1,0,7.199999876320362,11,0.0
matmul,MM_105,1,1,7.168000098317862,15,0.44444136878033347
matmul,MM_105,1,2,7.199999876320362,15,0.0
matmul,MM_105,2,0,7.199999876320362,11,0.0
matmul,MM_105,2,1,7.199999876320362,15,0.0
matmul,MM_105,2,2,7.183999987319112,15,0.22222068439016673
