kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
softmax,SM_001,0,0,0.0071680000983178616,11,0.0
softmax,SM_001,0,1,0.0071680000983178616,15,0.0
softmax,SM_001,0,2,0.007199999876320362,15,-0.44642546824197216
softmax,SM_001,1,0,0.007199999876320362,11,0.0
softmax,SM_001,1,1,0.007199999876320362,15,0.0
softmax,SM_001,1,2,0.0071680000983178616,15,0.44444136878033347
softmax,SM_001,2,0,0.007327999919652939,11,0.0
softmax,SM_001,2,1,0.0071680000983178616,15,2.1834036993637826
softmax,SM_001,2,2,0.0071680000983178616,15,2.1834036993637826
softmax,SM_001,2,3,0.007199999876320362,15,1.7467255013103078
softmax,SM_002,0,0,0.011264000087976456,11,0.0
softmax,SM_002,0,1,0.011264000087976456,15,0.0
softmax,SM_002,0,2,0.011264000087976456,15,0.0
softmax,SM_002,1,0,0.011264000087976456,11,0.0
softmax,SM_002,1,1,0.011264000087976456,15,0.0
softmax,SM_002,1,2,0.011264000087976456,15,0.0
softmax,SM_002,2,0,0.011264000087976456,11,0.0
softmax,SM_002,2,1,0.011264000087976456,15,0.0
softmax,SM_002,2,2,0.009247999638319016,15,17.897731124925876
softmax,SM_002,2,3,0.009247999638319016,15,17.897731124925876
softmax,SM_003,0,0,0.013344000093638897,11,0.0
softmax,SM_003,0,1,0.011296000331640244,15,15.347719931259126
softmax,SM_003,0,2,0.013311999849975109,15,0.2398099778119936
softmax,SM_003,0,3,0.013311999849975109,15,0.2398099778119936
softmax,SM_003,1,0,0.013344000093638897,11,0.0
softmax,SM_003,1,1,0.011296000331640244,15,15.347719931259126
softmax,SM_003,1,2,0.013279999606311321,15,0.4796199556239872
softmax,SM_003,1,3,0.013279999606311321,15,0.4796199556239872
softmax,SM_003,2,0,0.013344000093638897,11,0.0
softmax,SM_003,2,1,0.011296000331640244,15,15.347719931259126
softmax,SM_003,2,2,0.011359999887645245,15,14.86810695497093
softmax,SM_003,2,3,0.011264000087976456,15,15.587529909071119
softmax,SM_004,0,0,0.01740800030529499,11,0.0
softmax,SM_004,0,1,0.01740800030529499,15,0.0
softmax,SM_004,0,2,0.01539199985563755,15,11.580884732890507
softmax,SM_004,0,3,0.015359999611973763,15,11.764709658801463
softmax,SM_004,1,0,0.015359999611973763,11,0.0
softmax,SM_004,1,1,0.015359999611973763,15,0.0
softmax,SM_004,1,2,0.01740800030529499,15,-13.333338183971865
softmax,SM_004,2,0,0.01744000054895878,11,0.0
softmax,SM_004,2,1,0.01740800030529499,15,0.18348762991121784
softmax,SM_004,2,2,0.01740800030529499,15,0.18348762991121784
softmax,SM_005,0,0,0.021568000316619873,11,0.0
softmax,SM_005,0,1,0.023552000522613525,15,-9.198813876429801
softmax,SM_005,0,2,0.023584000766277313,15,-9.347182956520777
softmax,SM_005,1,0,0.025599999353289604,11,0.0
softmax,SM_005,1,1,0.023584000766277313,15,7.87499467945586
softmax,SM_005,1,2,0.023552000522613525,15,7.9999956344253205
softmax,SM_005,1,3,0.02348800003528595,15,8.249997544364243
softmax,SM_005,2,0,0.023423999547958374,11,0.0
softmax,SM_005,2,1,0.023552000522613525,15,-0.5464522589025915
softmax,SM_005,2,2,0.023552000522613525,15,-0.5464522589025915
softmax,SM_006,0,0,0.03380800038576126,11,0.0
softmax,SM_006,0,1,0.03379200026392937,15,0.04732643649232981
softmax,SM_006,0,2,0.03379200026392937,15,0.04732643649232981
softmax,SM_006,1,0,0.031808000057935715,11,0.0
softmax,SM_006,1,1,0.03177599981427193,15,0.10060438759275016
softmax,SM_006,1,2,0.03174399957060814,15,0.20120877518550032
softmax,SM_006,2,0,0.03372799977660179,11,0.0
softmax,SM_006,2,1,0.03177599981427193,15,5.78747620748038
softmax,SM_006,2,2,0.03174399957060814,15,5.8823535908880595
softmax,SM_006,2,3,0.03177599981427193,15,5.78747620748038
softmax,SM_007,0,0,0.06864000111818314,11,0.0
softmax,SM_007,0,1,0.04201599955558777,15,38.78788043251141
softmax,SM_007,1,0,0.04201599955558777,11,0.0
softmax,SM_007,1,1,0.03996799886226654,15,4.874335288897968
softmax,SM_007,1,2,0.03993599861860275,15,4.950497331934576
softmax,SM_007,1,3,0.03996799886226654,15,4.874335288897968
softmax,SM_007,2,0,0.046112000942230225,11,0.0
softmax,SM_007,2,1,0.041919998824596405,15,9.090913497520136
softmax,SM_007,2,2,0.03996799886226654,15,13.324084738072802
softmax,SM_007,2,3,0.03996799886226654,15,13.324084738072802
softmax,SM_008,0,0,0.08808000013232231,11,0.0
softmax,SM_008,0,1,0.08511999994516373,15,3.3605814971750516
softmax,SM_008,1,0,0.08707199990749359,11,0.0
softmax,SM_008,2,0,0.08912000060081482,11,0.0
softmax,SM_008,2,1,0.08912000060081482,15,0.0
softmax,SM_008,2,2,0.08912000060081482,15,0.0
softmax,SM_101,0,0,0.009216000325977802,11,0.0
softmax,SM_101,0,1,0.009216000325977802,15,0.0
softmax,SM_101,0,2,0.009216000325977802,15,0.0
softmax,SM_101,1,0,0.009216000325977802,11,0.0
softmax,SM_101,2,0,0.009216000325977802,11,0.0
softmax,SM_101,2,1,0.009216000325977802,15,0.0
softmax,SM_101,2,2,0.009216000325977802,15,0.0
softmax,SM_102,0,0,0.013311999849975109,11,0.0
softmax,SM_102,0,1,0.013311999849975109,15,0.0
softmax,SM_102,0,2,0.013344000093638897,15,-0.2403864485008064
softmax,SM_102,1,0,0.013311999849975109,11,0.0
softmax,SM_102,1,1,0.013311999849975109,15,0.0
softmax,SM_102,1,2,0.013311999849975109,15,0.0
softmax,SM_102,2,0,0.013344000093638897,11,0.0
softmax,SM_102,2,1,0.011327999643981457,15,15.107916932782924
softmax,SM_102,2,2,0.011296000331640244,15,15.347719931259126
softmax,SM_102,2,3,0.011327999643981457,15,15.107916932782924
softmax,SM_201,0,0,0.009216000325977802,11,0.0
softmax,SM_201,0,1,0.009216000325977802,15,0.0
softmax,SM_201,0,2,0.009216000325977802,15,0.0
softmax,SM_201,1,0,0.009247999638319016,11,0.0
softmax,SM_201,1,1,0.009216000325977802,15,0.34601333902116865
softmax,SM_201,1,2,0.009216000325977802,15,0.34601333902116865
softmax,SM_201,2,0,0.009216000325977802,11,0.0
softmax,SM_201,2,1,0.009216000325977802,15,0.0
softmax,SM_201,2,2,0.009216000325977802,15,0.0
softmax,SM_202,0,0,0.050144001841545105,11,0.0
softmax,SM_202,0,1,0.050175998359918594,15,-0.06380926371732012
softmax,SM_202,0,2,0.04816000163555145,15,3.9566052431616585
softmax,SM_202,0,3,0.04816000163555145,15,3.9566052431616585
softmax,SM_202,1,0,0.05020799860358238,11,0.0
softmax,SM_202,1,1,0.04822399839758873,15,3.951562024326722
softmax,SM_202,1,2,0.04816000163555145,15,4.079025304714702
softmax,SM_202,1,3,0.04835199937224388,15,3.6966206241211808
softmax,SM_202,2,0,0.05020799860358238,11,0.0
softmax,SM_202,2,1,0.05020799860358238,15,0.0
softmax,SM_202,2,2,0.04816000163555145,15,4.079025304714702
softmax,SM_202,2,3,0.04816000163555145,15,4.079025304714702
