kernel,shape_id,repeat,round,best_so_far_ms,new_configs_tested,improvement_pct
matmul,MM_001,0,0,7.2639998979866505,11,0.0
matmul,MM_001,0,1,7.199999876320362,15,0.881057579365153
matmul,MM_001,0,2,7.199999876320362,15,0.881057579365153
matmul,MM_001,0,3,7.199999876320362,15,0.881057579365153
matmul,MM_001,1,0,7.199999876320362,11,0.0
matmul,MM_001,1,1,7.199999876320362,15,0.0
matmul,MM_001,1,2,7.199999876320362,15,0.0
matmul,MM_001,2,0,7.23200011998415,11,0.0
matmul,MM_001,2,1,7.23200011998415,15,0.0
matmul,MM_001,2,2,7.199999876320362,15,0.44248123800996253
matmul,MM_002,0,0,13.311999849975109,11,0.0
matmul,MM_002,0,1,13.311999849975109,15,0.0
matmul,MM_002,0,2,13.151999562978745,15,1.2019252463908625
matmul,MM_002,0,3,13.248000293970108,15,0.4807659008884434
matmul,MM_002,1,0,13.344000093638897,11,0.0
matmul,MM_002,1,1,13.151999562978745,15,1.4388528875361695
matmul,MM_002,1,2,13.263999950140715,15,0.599521454862088
matmul,MM_002,1,3,13.232000172138214,15,0.8393279430061856
matmul,MM_002,2,0,13.311999849975109,11,0.0
matmul,MM_002,2,1,13.311999849975109,15,0.0
matmul,MM_002,2,2,13.248000293970108,15,0.4807659008884434
matmul,MM_003,0,0,105.50399869680405,11,0.0
matmul,MM_003,0,1,105.53599894046783,15,-0.03033083490584059
matmul,MM_003,0,2,105.56799918413162,15,-0.06066166981168118
matmul,MM_003,1,0,107.45599865913391,11,0.0
matmul,MM_003,1,1,105.53599894046783,15,1.786777604437511
matmul,MM_003,1,2,105.53599894046783,15,1.786777604437511
matmul,MM_003,1,3,105.47199845314026,15,1.8463373201594733
matmul,MM_003,2,0,105.40799796581268,11,0.0
matmul,MM_003,2,1,105.53599894046783,15,-0.12143383531168701
matmul,MM_003,2,2,107.45599865913391,15,-1.9429272283356174
matmul,MM_004,0,0,17.44000054895878,11,0.0
matmul,MM_004,0,1,17.44000054895878,15,0.0
matmul,MM_004,0,2,17.40800030529499,15,0.18348762991121784
matmul,MM_004,1,0,17.44000054895878,11,0.0
matmul,MM_004,1,1,17.44000054895878,15,0.0
matmul,MM_004,1,2,17.44000054895878,15,0.0
matmul,MM_004,2,0,17.424000427126884,11,0.0
matmul,MM_004,2,1,17.424000427126884,15,0.0
matmul,MM_004,2,2,17.44000054895878,15,-0.09182806152244939
matmul,MM_005,0,0,21.60000056028366,11,0.0
matmul,MM_005,0,1,23.48800003528595,15,-8.740738083469266
matmul,MM_005,0,2,23.48800003528595,15,-8.740738083469266
matmul,MM_005,1,0,21.536000072956085,11,0.0
matmul,MM_005,1,1,21.60000056028366,15,-0.29717908205221705
matmul,MM_005,1,2,21.568000316619873,15,-0.14858954102610852
matmul,MM_005,2,0,21.568000316619873,11,0.0
matmul,MM_005,2,1,23.423999547958374,15,-8.605337556065894
matmul,MM_006,0,0,39.96799886226654,11,0.0
matmul,MM_006,0,1,39.93599861860275,15,0.08006466316730962
matmul,MM_006,0,2,39.93599861860275,15,0.08006466316730962
matmul,MM_006,1,0,39.93599861860275,11,0.0
matmul,MM_006,1,1,39.93599861860275,15,0.0
matmul,MM_006,1,2,39.93599861860275,15,0.0
matmul,MM_006,2,0,39.96799886226654,11,0.0
matmul,MM_006,2,1,39.95199874043465,15,0.04003233158365481
matmul,MM_006,2,2,39.93599861860275,15,0.08006466316730962
matmul,MM_007,0,0,222.24000096321106,11,0.0
matmul,MM_007,0,1,197.66399264335632,15,11.058319030480465
matmul,MM_007,0,2,211.93599700927734,15,4.6364308447062195
matmul,MM_007,0,3,209.9200040102005,15,5.543555120416857
matmul,MM_007,1,0,222.22399711608887,11,0.0
matmul,MM_007,1,1,216.06400609016418,15,2.7719738218491
matmul,MM_007,1,2,210.01599729061127,15,5.49355604430974
matmul,MM_007,1,3,202.81600207090378,15,8.7335280154494
matmul,MM_007,2,0,222.3999947309494,11,0.0
matmul,MM_007,2,1,197.6960003376007,15,11.107911411254571
matmul,MM_007,2,2,201.82399451732635,15,9.251798876396137
matmul,MM_007,2,3,210.04800498485565,15,5.553952355546002
matmul,MM_101,0,0,23.552000522613525,11,0.0
matmul,MM_101,0,1,23.552000522613525,15,0.0
matmul,MM_101,0,2,23.552000522613525,15,0.0
matmul,MM_101,1,0,23.584000766277313,11,0.0
matmul,MM_101,1,1,23.552000522613525,15,0.13568623907757368
matmul,MM_101,1,2,23.552000522613525,15,0.13568623907757368
matmul,MM_101,2,0,23.552000522613525,11,0.0
matmul,MM_101,2,1,23.552000522613525,15,0.0
matmul,MM_101,2,2,23.552000522613525,15,0.0
matmul,MM_102,0,0,15.39199985563755,11,0.0
matmul,MM_102,0,1,15.39199985563755,15,0.0
matmul,MM_102,0,2,15.39199985563755,15,0.0
matmul,MM_102,1,0,15.39199985563755,11,0.0
matmul,MM_102,1,1,15.424000099301338,15,-0.20790179290488542
matmul,MM_102,1,2,15.424000099301338,15,-0.20790179290488542
matmul,MM_102,2,0,15.39199985563755,11,0.0
matmul,MM_103,0,0,398.46399426460266,11,0.0
matmul,MM_103,0,1,412.6400053501129,15,-3.5576642531210934
matmul,MM_103,0,2,406.49598836898804,15,-2.015738992731092
matmul,MM_103,0,3,398.3680009841919,15,0.02409082923237015
matmul,MM_103,1,0,441.24799966812134,11,0.0
matmul,MM_103,1,1,431.2959909439087,15,2.2554229666078744
matmul,MM_103,1,2,437.1519982814789,15,0.9282764771111047
matmul,MM_103,1,3,441.43998622894287,15,-0.0435098994139199
matmul,MM_103,2,0,361.5039885044098,11,0.0
matmul,MM_103,2,1,396.2880074977875,15,-9.622029106036647
matmul,MM_103,2,2,400.41598677635193,15,-10.763919488945687
matmul,MM_104,0,0,230.5919975042343,11,0.0
matmul,MM_104,0,1,230.49600422382355,15,0.04162905974610151
matmul,MM_104,0,2,232.44799673557281,15,-0.8048844935758968
matmul,MM_104,1,0,232.38399624824524,11,0.0
matmul,MM_104,1,1,230.3999960422516,15,0.8537593973873464
matmul,MM_104,1,2,232.33599960803986,15,0.020654021352705665
matmul,MM_104,1,3,234.46400463581085,15,-0.8950738523937055
matmul,MM_104,2,0,230.46399652957916,11,0.0
matmul,MM_104,2,1,222.27199375629425,15,3.5545694323813835
matmul,MM_104,2,2,232.57599771022797,15,-0.9164126338396359
matmul,MM_104,2,3,235.4239970445633,15,-2.1521802058776385
matmul,MM_105,0,0,7.199999876320362,11,0.0
matmul,MM_105,0,1,7.199999876320362,15,0.0
matmul,MM_105,0,2,7.199999876320362,15,0.0
matmul,MM_105,1,0,7.199999876320362,11,0.0
matmul,MM_105,1,1,7.199999876320362,15,0.0
matmul,MM_105,1,2,7.168000098317862,15,0.44444136878033347
matmul,MM_105,2,0,7.199999876320362,11,0.0
